read,cycle,channel,intensity,cell,i,j,tile,well
40123,2,Far-red,210,674,841,131,0,Well6
40123,3,GFP,78,674,841,131,0,Well6
40123,3,Cy3,26,674,841,131,0,Well6
40123,3,Far-red,12,674,841,131,0,Well6
40123,4,GFP,6,674,841,131,0,Well6
40123,4,Cy3,91,674,841,131,0,Well6
40123,4,Far-red,69,674,841,131,0,Well6
40562,1,GFP,135,674,850,129,0,Well6
40562,1,Cy3,204,674,850,129,0,Well6
40562,1,Far-red,402,674,850,129,0,Well6
40562,2,GFP,0,674,850,129,0,Well6
40562,2,Cy3,0,674,850,129,0,Well6
40562,2,Far-red,158,674,850,129,0,Well6
40562,3,GFP,52,674,850,129,0,Well6
40562,3,Cy3,29,674,850,129,0,Well6
40562,3,Far-red,8,674,850,129,0,Well6
40562,4,GFP,97,674,850,129,0,Well6
40562,4,Cy3,0,674,850,129,0,Well6
40562,4,Far-red,31,674,850,129,0,Well6
39793,1,GFP,55,675,834,388,0,Well6
39793,1,Cy3,79,675,834,388,0,Well6
39793,1,Far-red,188,675,834,388,0,Well6
39793,2,GFP,19829,675,834,388,0,Well6
39793,2,Cy3,16562,675,834,388,0,Well6
39793,2,Far-red,0,675,834,388,0,Well6
39793,3,GFP,95,675,834,388,0,Well6
39793,3,Cy3,12,675,834,388,0,Well6
39793,3,Far-red,30,675,834,388,0,Well6
39793,4,GFP,165,675,834,388,0,Well6
39793,4,Cy3,12,675,834,388,0,Well6
39793,4,Far-red,69,675,834,388,0,Well6
39794,1,GFP,100,675,834,394,0,Well6
39794,1,Cy3,200,675,834,394,0,Well6
39794,1,Far-red,280,675,834,394,0,Well6
39794,2,GFP,6926,675,834,394,0,Well6
39794,2,Cy3,5692,675,834,394,0,Well6
39794,2,Far-red,323,675,834,394,0,Well6
39794,3,GFP,24,675,834,394,0,Well6
39794,3,Cy3,37,675,834,394,0,Well6
39794,3,Far-red,24,675,834,394,0,Well6
39794,4,GFP,522,675,834,394,0,Well6
39794,4,Cy3,76,675,834,394,0,Well6
39794,4,Far-red,183,675,834,394,0,Well6
39831,1,GFP,96,675,835,399,0,Well6
39831,1,Cy3,158,675,835,399,0,Well6
39831,1,Far-red,184,675,835,399,0,Well6
39831,2,GFP,16368,675,835,399,0,Well6
39831,2,Cy3,11791,675,835,399,0,Well6
39831,2,Far-red,601,675,835,399,0,Well6
39831,3,GFP,60,675,835,399,0,Well6
39831,3,Cy3,69,675,835,399,0,Well6
39831,3,Far-red,26,675,835,399,0,Well6
39831,4,GFP,79,675,835,399,0,Well6
39831,4,Cy3,13,675,835,399,0,Well6
39831,4,Far-red,23,675,835,399,0,Well6
40042,1,GFP,107,675,839,392,0,Well6
40042,1,Cy3,202,675,839,392,0,Well6
40042,1,Far-red,391,675,839,392,0,Well6
40042,2,GFP,13978,675,839,392,0,Well6
40042,2,Cy3,16690,675,839,392,0,Well6
40042,2,Far-red,221,675,839,392,0,Well6
40042,3,GFP,55,675,839,392,0,Well6
40042,3,Cy3,38,675,839,392,0,Well6
40042,3,Far-red,23,675,839,392,0,Well6
40042,4,GFP,204,675,839,392,0,Well6
40042,4,Cy3,93,675,839,392,0,Well6
40042,4,Far-red,76,675,839,392,0,Well6
40184,1,GFP,195,675,842,397,0,Well6
40184,1,Cy3,285,675,842,397,0,Well6
40184,1,Far-red,566,675,842,397,0,Well6
40184,2,GFP,3929,675,842,397,0,Well6
40184,2,Cy3,2801,675,842,397,0,Well6
40184,2,Far-red,231,675,842,397,0,Well6
40184,3,GFP,110,675,842,397,0,Well6
40184,3,Cy3,2,675,842,397,0,Well6
40184,3,Far-red,24,675,842,397,0,Well6
40184,4,GFP,220,675,842,397,0,Well6
40184,4,Cy3,55,675,842,397,0,Well6
40184,4,Far-red,105,675,842,397,0,Well6
39861,1,GFP,103,676,835,1462,0,Well6
39861,1,Cy3,177,676,835,1462,0,Well6
39861,1,Far-red,390,676,835,1462,0,Well6
39861,2,GFP,547,676,835,1462,0,Well6
39861,2,Cy3,579,676,835,1462,0,Well6
39861,2,Far-red,807,676,835,1462,0,Well6
39861,3,GFP,47,676,835,1462,0,Well6
39861,3,Cy3,65,676,835,1462,0,Well6
39861,3,Far-red,12,676,835,1462,0,Well6
39861,4,GFP,95,676,835,1462,0,Well6
39861,4,Cy3,12,676,835,1462,0,Well6
39861,4,Far-red,76,676,835,1462,0,Well6
40064,1,GFP,55,676,839,1469,0,Well6
40064,1,Cy3,0,676,839,1469,0,Well6
40064,1,Far-red,0,676,839,1469,0,Well6
40064,2,GFP,378,676,839,1469,0,Well6
40064,2,Cy3,271,676,839,1469,0,Well6
40064,2,Far-red,641,676,839,1469,0,Well6
40064,3,GFP,57,676,839,1469,0,Well6
40064,3,Cy3,41,676,839,1469,0,Well6
40064,3,Far-red,14,676,839,1469,0,Well6
40064,4,GFP,124,676,839,1469,0,Well6
40064,4,Cy3,38,676,839,1469,0,Well6
40064,4,Far-red,65,676,839,1469,0,Well6
40203,1,GFP,12,676,842,1459,0,Well6
40203,1,Cy3,0,676,842,1459,0,Well6
40203,1,Far-red,56,676,842,1459,0,Well6
40203,2,GFP,203,676,842,1459,0,Well6
40203,2,Cy3,285,676,842,1459,0,Well6
40203,2,Far-red,587,676,842,1459,0,Well6
40203,3,GFP,83,676,842,1459,0,Well6
40203,3,Cy3,43,676,842,1459,0,Well6
40203,3,Far-red,47,676,842,1459,0,Well6
40203,4,GFP,79,676,842,1459,0,Well6
40203,4,Cy3,44,676,842,1459,0,Well6
40203,4,Far-red,56,676,842,1459,0,Well6
40204,1,GFP,297,676,842,1463,0,Well6
40204,1,Cy3,788,676,842,1463,0,Well6
40204,1,Far-red,1781,676,842,1463,0,Well6
40204,2,GFP,118,676,842,1463,0,Well6
40204,2,Cy3,112,676,842,1463,0,Well6
40204,2,Far-red,234,676,842,1463,0,Well6
40204,3,GFP,68,676,842,1463,0,Well6
40204,3,Cy3,52,676,842,1463,0,Well6
40204,3,Far-red,7,676,842,1463,0,Well6
40204,4,GFP,49,676,842,1463,0,Well6
40204,4,Cy3,82,676,842,1463,0,Well6
40204,4,Far-red,61,676,842,1463,0,Well6
39727,1,GFP,73,677,832,1899,0,Well6
39727,1,Cy3,45,677,832,1899,0,Well6
39727,1,Far-red,31,677,832,1899,0,Well6
39727,2,GFP,5362,677,832,1899,0,Well6
39727,2,Cy3,3574,677,832,1899,0,Well6
39727,2,Far-red,2158,677,832,1899,0,Well6
39727,3,GFP,93,677,832,1899,0,Well6
39727,3,Cy3,28,677,832,1899,0,Well6
39727,3,Far-red,28,677,832,1899,0,Well6
39727,4,GFP,66,677,832,1899,0,Well6
39727,4,Cy3,53,677,832,1899,0,Well6
39727,4,Far-red,32,677,832,1899,0,Well6
39926,1,GFP,72,677,836,1900,0,Well6
39926,1,Cy3,28,677,836,1900,0,Well6
39926,1,Far-red,120,677,836,1900,0,Well6
39926,2,GFP,3429,677,836,1900,0,Well6
39926,2,Cy3,2644,677,836,1900,0,Well6
39926,2,Far-red,1719,677,836,1900,0,Well6
39926,3,GFP,110,677,836,1900,0,Well6
39926,3,Cy3,174,677,836,1900,0,Well6
39926,3,Far-red,41,677,836,1900,0,Well6
39926,4,GFP,55,677,836,1900,0,Well6
39926,4,Cy3,19,677,836,1900,0,Well6
39926,4,Far-red,39,677,836,1900,0,Well6
39905,1,GFP,3,679,836,1446,0,Well6
39905,1,Cy3,16,679,836,1446,0,Well6
39905,1,Far-red,0,679,836,1446,0,Well6
39905,2,GFP,13307,679,836,1446,0,Well6
39905,2,Cy3,9871,679,836,1446,0,Well6
39905,2,Far-red,336,679,836,1446,0,Well6
39905,3,GFP,53,679,836,1446,0,Well6
39905,3,Cy3,24,679,836,1446,0,Well6
39905,3,Far-red,8,679,836,1446,0,Well6
39905,4,GFP,140,679,836,1446,0,Well6
39905,4,Cy3,31,679,836,1446,0,Well6
39905,4,Far-red,37,679,836,1446,0,Well6
39906,1,GFP,64,679,836,1455,0,Well6
39906,1,Cy3,90,679,836,1455,0,Well6
39906,1,Far-red,186,679,836,1455,0,Well6
39906,2,GFP,9498,679,836,1455,0,Well6
39906,2,Cy3,5407,679,836,1455,0,Well6
39906,2,Far-red,357,679,836,1455,0,Well6
39906,3,GFP,30,679,836,1455,0,Well6
39906,3,Cy3,54,679,836,1455,0,Well6
39906,3,Far-red,27,679,836,1455,0,Well6
39906,4,GFP,135,679,836,1455,0,Well6
39906,4,Cy3,14,679,836,1455,0,Well6
39906,4,Far-red,8,679,836,1455,0,Well6
39984,1,GFP,54,680,837,2032,0,Well6
39984,1,Cy3,35,680,837,2032,0,Well6
39984,1,Far-red,0,680,837,2032,0,Well6
39984,2,GFP,6167,680,837,2032,0,Well6
39984,2,Cy3,5465,680,837,2032,0,Well6
39984,2,Far-red,413,680,837,2032,0,Well6
39984,3,GFP,138,680,837,2032,0,Well6
39984,3,Cy3,58,680,837,2032,0,Well6
39984,3,Far-red,31,680,837,2032,0,Well6
39984,4,GFP,57,680,837,2032,0,Well6
39984,4,Cy3,40,680,837,2032,0,Well6
39984,4,Far-red,2,680,837,2032,0,Well6
40170,1,GFP,42,680,841,2036,0,Well6
40170,1,Cy3,63,680,841,2036,0,Well6
40170,1,Far-red,40,680,841,2036,0,Well6
40170,2,GFP,0,680,841,2036,0,Well6
40170,2,Cy3,0,680,841,2036,0,Well6
40170,2,Far-red,354,680,841,2036,0,Well6
40170,3,GFP,99,680,841,2036,0,Well6
40170,3,Cy3,39,680,841,2036,0,Well6
40170,3,Far-red,10,680,841,2036,0,Well6
40170,4,GFP,108,680,841,2036,0,Well6
40170,4,Cy3,33,680,841,2036,0,Well6
40170,4,Far-red,21,680,841,2036,0,Well6
40312,1,GFP,93,680,844,2041,0,Well6
40312,1,Cy3,68,680,844,2041,0,Well6
40312,1,Far-red,102,680,844,2041,0,Well6
40312,2,GFP,0,680,844,2041,0,Well6
40312,2,Cy3,0,680,844,2041,0,Well6
40312,2,Far-red,456,680,844,2041,0,Well6
40312,3,GFP,132,680,844,2041,0,Well6
40312,3,Cy3,29,680,844,2041,0,Well6
40312,3,Far-red,27,680,844,2041,0,Well6
40312,4,GFP,32,680,844,2041,0,Well6
40312,4,Cy3,50,680,844,2041,0,Well6
40312,4,Far-red,24,680,844,2041,0,Well6
40363,1,GFP,93,680,845,2037,0,Well6
40363,1,Cy3,87,680,845,2037,0,Well6
40363,1,Far-red,94,680,845,2037,0,Well6
40363,2,GFP,3076,680,845,2037,0,Well6
40363,2,Cy3,1906,680,845,2037,0,Well6
40363,2,Far-red,38,680,845,2037,0,Well6
40363,3,GFP,17,680,845,2037,0,Well6
40363,3,Cy3,53,680,845,2037,0,Well6
40363,3,Far-red,38,680,845,2037,0,Well6
40363,4,GFP,116,680,845,2037,0,Well6
40363,4,Cy3,40,680,845,2037,0,Well6
40363,4,Far-red,34,680,845,2037,0,Well6
40415,1,GFP,72,680,846,2033,0,Well6
40415,1,Cy3,65,680,846,2033,0,Well6
40415,1,Far-red,115,680,846,2033,0,Well6
40415,2,GFP,3062,680,846,2033,0,Well6
40415,2,Cy3,2292,680,846,2033,0,Well6
40415,2,Far-red,105,680,846,2033,0,Well6
40415,3,GFP,13,680,846,2033,0,Well6
40415,3,Cy3,8,680,846,2033,0,Well6
40415,3,Far-red,13,680,846,2033,0,Well6
40415,4,GFP,2,680,846,2033,0,Well6
40415,4,Cy3,45,680,846,2033,0,Well6
40415,4,Far-red,12,680,846,2033,0,Well6
40560,1,GFP,125,680,849,2038,0,Well6
40560,1,Cy3,40,680,849,2038,0,Well6
40560,1,Far-red,31,680,849,2038,0,Well6
40560,2,GFP,1919,680,849,2038,0,Well6
40560,2,Cy3,1596,680,849,2038,0,Well6
40560,2,Far-red,0,680,849,2038,0,Well6
40560,3,GFP,47,680,849,2038,0,Well6
40560,3,Cy3,29,680,849,2038,0,Well6
40560,3,Far-red,31,680,849,2038,0,Well6
40560,4,GFP,90,680,849,2038,0,Well6
40560,4,Cy3,26,680,849,2038,0,Well6
40560,4,Far-red,29,680,849,2038,0,Well6
39991,1,GFP,12,681,838,190,0,Well6
39991,1,Cy3,0,681,838,190,0,Well6
39991,1,Far-red,0,681,838,190,0,Well6
39991,2,GFP,10543,681,838,190,0,Well6
39991,2,Cy3,9097,681,838,190,0,Well6
39991,2,Far-red,570,681,838,190,0,Well6
39991,3,GFP,105,681,838,190,0,Well6
39991,3,Cy3,12,681,838,190,0,Well6
39991,3,Far-red,10,681,838,190,0,Well6
39991,4,GFP,59,681,838,190,0,Well6
39991,4,Cy3,45,681,838,190,0,Well6
39991,4,Far-red,17,681,838,190,0,Well6
40038,1,GFP,0,681,839,198,0,Well6
40038,1,Cy3,95,681,839,198,0,Well6
40038,1,Far-red,41,681,839,198,0,Well6
40038,2,GFP,17890,681,839,198,0,Well6
40038,2,Cy3,19584,681,839,198,0,Well6
40038,2,Far-red,478,681,839,198,0,Well6
40038,3,GFP,89,681,839,198,0,Well6
40038,3,Cy3,26,681,839,198,0,Well6
40038,3,Far-red,16,681,839,198,0,Well6
40038,4,GFP,79,681,839,198,0,Well6
40038,4,Cy3,65,681,839,198,0,Well6
40038,4,Far-red,39,681,839,198,0,Well6
40178,1,GFP,58,681,842,185,0,Well6
40178,1,Cy3,75,681,842,185,0,Well6
40178,1,Far-red,145,681,842,185,0,Well6
40178,2,GFP,24169,681,842,185,0,Well6
40178,2,Cy3,20130,681,842,185,0,Well6
40178,2,Far-red,637,681,842,185,0,Well6
40178,3,GFP,76,681,842,185,0,Well6
40178,3,Cy3,44,681,842,185,0,Well6
40178,3,Far-red,7,681,842,185,0,Well6
40178,4,GFP,140,681,842,185,0,Well6
40178,4,Cy3,59,681,842,185,0,Well6
40178,4,Far-red,39,681,842,185,0,Well6
40220,1,GFP,28,681,843,191,0,Well6
40220,1,Cy3,0,681,843,191,0,Well6
40220,1,Far-red,0,681,843,191,0,Well6
40220,2,GFP,11911,681,843,191,0,Well6
40220,2,Cy3,13227,681,843,191,0,Well6
40220,2,Far-red,110,681,843,191,0,Well6
40220,3,GFP,163,681,843,191,0,Well6
40220,3,Cy3,46,681,843,191,0,Well6
40220,3,Far-red,30,681,843,191,0,Well6
40220,4,GFP,118,681,843,191,0,Well6
40220,4,Cy3,76,681,843,191,0,Well6
40220,4,Far-red,69,681,843,191,0,Well6
40421,1,GFP,0,681,847,193,0,Well6
40421,1,Cy3,0,681,847,193,0,Well6
40421,1,Far-red,143,681,847,193,0,Well6
40421,2,GFP,14065,681,847,193,0,Well6
40421,2,Cy3,17463,681,847,193,0,Well6
40421,2,Far-red,574,681,847,193,0,Well6
40421,3,GFP,103,681,847,193,0,Well6
40421,3,Cy3,36,681,847,193,0,Well6
40421,3,Far-red,31,681,847,193,0,Well6
40421,4,GFP,0,681,847,193,0,Well6
40421,4,Cy3,68,681,847,193,0,Well6
40421,4,Far-red,27,681,847,193,0,Well6
40177,1,GFP,2332,682,842,167,0,Well6
40177,1,Cy3,633,682,842,167,0,Well6
40177,1,Far-red,1575,682,842,167,0,Well6
40177,2,GFP,6091,682,842,167,0,Well6
40177,2,Cy3,5690,682,842,167,0,Well6
40177,2,Far-red,364,682,842,167,0,Well6
40177,3,GFP,85,682,842,167,0,Well6
40177,3,Cy3,38,682,842,167,0,Well6
40177,3,Far-red,33,682,842,167,0,Well6
40177,4,GFP,15,682,842,167,0,Well6
40177,4,Cy3,15,682,842,167,0,Well6
40177,4,Far-red,46,682,842,167,0,Well6
40219,1,GFP,217,682,843,163,0,Well6
40219,1,Cy3,51,682,843,163,0,Well6
40219,1,Far-red,0,682,843,163,0,Well6
40219,2,GFP,9782,682,843,163,0,Well6
40219,2,Cy3,13299,682,843,163,0,Well6
40219,2,Far-red,107,682,843,163,0,Well6
40219,3,GFP,96,682,843,163,0,Well6
40219,3,Cy3,51,682,843,163,0,Well6
40219,3,Far-red,3,682,843,163,0,Well6
40219,4,GFP,25,682,843,163,0,Well6
40219,4,Cy3,55,682,843,163,0,Well6
40219,4,Far-red,32,682,843,163,0,Well6
40419,1,GFP,107,682,847,158,0,Well6
40419,1,Cy3,138,682,847,158,0,Well6
40419,1,Far-red,252,682,847,158,0,Well6
40419,2,GFP,19082,682,847,158,0,Well6
40419,2,Cy3,19710,682,847,158,0,Well6
40419,2,Far-red,398,682,847,158,0,Well6
40419,3,GFP,0,682,847,158,0,Well6
40419,3,Cy3,48,682,847,158,0,Well6
40419,3,Far-red,10,682,847,158,0,Well6
40419,4,GFP,64,682,847,158,0,Well6
40419,4,Cy3,55,682,847,158,0,Well6
40419,4,Far-red,45,682,847,158,0,Well6
40473,1,GFP,81,682,848,164,0,Well6
40473,1,Cy3,223,682,848,164,0,Well6
40473,1,Far-red,391,682,848,164,0,Well6
40473,2,GFP,6796,682,848,164,0,Well6
40473,2,Cy3,7752,682,848,164,0,Well6
40473,2,Far-red,370,682,848,164,0,Well6
40473,3,GFP,257,682,848,164,0,Well6
40473,3,Cy3,116,682,848,164,0,Well6
40473,3,Far-red,46,682,848,164,0,Well6
40473,4,GFP,77,682,848,164,0,Well6
40473,4,Cy3,41,682,848,164,0,Well6
40473,4,Far-red,21,682,848,164,0,Well6
40474,1,GFP,146,682,848,169,0,Well6
40474,1,Cy3,268,682,848,169,0,Well6
40474,1,Far-red,245,682,848,169,0,Well6
40474,2,GFP,15742,682,848,169,0,Well6
40474,2,Cy3,19044,682,848,169,0,Well6
40474,2,Far-red,239,682,848,169,0,Well6
40474,3,GFP,40,682,848,169,0,Well6
40474,3,Cy3,44,682,848,169,0,Well6
40474,3,Far-red,19,682,848,169,0,Well6
40474,4,GFP,119,682,848,169,0,Well6
40474,4,Cy3,55,682,848,169,0,Well6
40474,4,Far-red,76,682,848,169,0,Well6
40621,1,GFP,104,682,851,155,0,Well6
40621,1,Cy3,148,682,851,155,0,Well6
40621,1,Far-red,331,682,851,155,0,Well6
40621,2,GFP,134,682,851,155,0,Well6
40621,2,Cy3,129,682,851,155,0,Well6
40621,2,Far-red,675,682,851,155,0,Well6
40621,3,GFP,111,682,851,155,0,Well6
40621,3,Cy3,60,682,851,155,0,Well6
40621,3,Far-red,8,682,851,155,0,Well6
40621,4,GFP,83,682,851,155,0,Well6
40621,4,Cy3,5,682,851,155,0,Well6
40621,4,Far-red,10,682,851,155,0,Well6
40724,1,GFP,55,682,853,162,0,Well6
40724,1,Cy3,93,682,853,162,0,Well6
40724,1,Far-red,204,682,853,162,0,Well6
40724,2,GFP,15129,682,853,162,0,Well6
40724,2,Cy3,16865,682,853,162,0,Well6
40724,2,Far-red,182,682,853,162,0,Well6
40724,3,GFP,0,682,853,162,0,Well6
40724,3,Cy3,51,682,853,162,0,Well6
40724,3,Far-red,10,682,853,162,0,Well6
40724,4,GFP,26,682,853,162,0,Well6
40724,4,Cy3,20,682,853,162,0,Well6
40724,4,Far-red,30,682,853,162,0,Well6
40779,1,GFP,59,682,854,166,0,Well6
40779,1,Cy3,116,682,854,166,0,Well6
40779,1,Far-red,253,682,854,166,0,Well6
40779,2,GFP,17034,682,854,166,0,Well6
40779,2,Cy3,16712,682,854,166,0,Well6
40779,2,Far-red,395,682,854,166,0,Well6
40779,3,GFP,38,682,854,166,0,Well6
40779,3,Cy3,28,682,854,166,0,Well6
40779,3,Far-red,14,682,854,166,0,Well6
40779,4,GFP,43,682,854,166,0,Well6
40779,4,Cy3,36,682,854,166,0,Well6
40779,4,Far-red,47,682,854,166,0,Well6
40074,1,GFP,13,683,839,1945,0,Well6
40074,1,Cy3,49,683,839,1945,0,Well6
40074,1,Far-red,0,683,839,1945,0,Well6
40074,2,GFP,17349,683,839,1945,0,Well6
40074,2,Cy3,13989,683,839,1945,0,Well6
40074,2,Far-red,517,683,839,1945,0,Well6
40074,3,GFP,284,683,839,1945,0,Well6
40074,3,Cy3,17,683,839,1945,0,Well6
40074,3,Far-red,11,683,839,1945,0,Well6
40074,4,GFP,29,683,839,1945,0,Well6
40074,4,Cy3,291,683,839,1945,0,Well6
40074,4,Far-red,30,683,839,1945,0,Well6
40214,1,GFP,78,683,842,1937,0,Well6
40214,1,Cy3,19,683,842,1937,0,Well6
40214,1,Far-red,59,683,842,1937,0,Well6
40214,2,GFP,14148,683,842,1937,0,Well6
40214,2,Cy3,16449,683,842,1937,0,Well6
40214,2,Far-red,226,683,842,1937,0,Well6
40214,3,GFP,35,683,842,1937,0,Well6
40214,3,Cy3,36,683,842,1937,0,Well6
40214,3,Far-red,28,683,842,1937,0,Well6
40214,4,GFP,83,683,842,1937,0,Well6
40214,4,Cy3,7,683,842,1937,0,Well6
40214,4,Far-red,58,683,842,1937,0,Well6
40202,1,GFP,100,684,842,1443,0,Well6
40202,1,Cy3,61,684,842,1443,0,Well6
40202,1,Far-red,117,684,842,1443,0,Well6
40202,2,GFP,459,684,842,1443,0,Well6
40202,2,Cy3,470,684,842,1443,0,Well6
40202,2,Far-red,337,684,842,1443,0,Well6
40202,3,GFP,95,684,842,1443,0,Well6
40202,3,Cy3,76,684,842,1443,0,Well6
40202,3,Far-red,14,684,842,1443,0,Well6
40202,4,GFP,49,684,842,1443,0,Well6
40202,4,Cy3,68,684,842,1443,0,Well6
40202,4,Far-red,57,684,842,1443,0,Well6
40298,1,GFP,64,684,844,1450,0,Well6
40298,1,Cy3,33,684,844,1450,0,Well6
40298,1,Far-red,43,684,844,1450,0,Well6
40298,2,GFP,28252,684,844,1450,0,Well6
40298,2,Cy3,21984,684,844,1450,0,Well6
40298,2,Far-red,511,684,844,1450,0,Well6
40298,3,GFP,177,684,844,1450,0,Well6
40298,3,Cy3,45,684,844,1450,0,Well6
40298,3,Far-red,28,684,844,1450,0,Well6
40298,4,GFP,99,684,844,1450,0,Well6
40298,4,Cy3,37,684,844,1450,0,Well6
40298,4,Far-red,36,684,844,1450,0,Well6
40453,1,GFP,0,684,847,1442,0,Well6
40453,1,Cy3,12,684,847,1442,0,Well6
40453,1,Far-red,0,684,847,1442,0,Well6
40453,2,GFP,133,684,847,1442,0,Well6
40453,2,Cy3,183,684,847,1442,0,Well6
40453,2,Far-red,607,684,847,1442,0,Well6
40453,3,GFP,0,684,847,1442,0,Well6
40453,3,Cy3,31,684,847,1442,0,Well6
40453,3,Far-red,16,684,847,1442,0,Well6
40453,4,GFP,116,684,847,1442,0,Well6
40453,4,Cy3,61,684,847,1442,0,Well6
40453,4,Far-red,79,684,847,1442,0,Well6
40454,1,GFP,27,684,847,1454,0,Well6
40454,1,Cy3,41,684,847,1454,0,Well6
40454,1,Far-red,28,684,847,1454,0,Well6
40454,2,GFP,5908,684,847,1454,0,Well6
40454,2,Cy3,3228,684,847,1454,0,Well6
40454,2,Far-red,127,684,847,1454,0,Well6
40454,3,GFP,137,684,847,1454,0,Well6
40454,3,Cy3,69,684,847,1454,0,Well6
40454,3,Far-red,26,684,847,1454,0,Well6
40454,4,GFP,63,684,847,1454,0,Well6
40454,4,Cy3,19,684,847,1454,0,Well6
40454,4,Far-red,77,684,847,1454,0,Well6
40595,1,GFP,68,684,850,1447,0,Well6
40595,1,Cy3,14,684,850,1447,0,Well6
40595,1,Far-red,24,684,850,1447,0,Well6
40595,2,GFP,171,684,850,1447,0,Well6
40595,2,Cy3,51,684,850,1447,0,Well6
40595,2,Far-red,672,684,850,1447,0,Well6
40595,3,GFP,111,684,850,1447,0,Well6
40595,3,Cy3,63,684,850,1447,0,Well6
40595,3,Far-red,36,684,850,1447,0,Well6
40595,4,GFP,14,684,850,1447,0,Well6
40595,4,Cy3,53,684,850,1447,0,Well6
40595,4,Far-red,19,684,850,1447,0,Well6
40299,1,GFP,100,685,844,1489,0,Well6
40299,1,Cy3,99,685,844,1489,0,Well6
40299,1,Far-red,344,685,844,1489,0,Well6
40299,2,GFP,4830,685,844,1489,0,Well6
40299,2,Cy3,5367,685,844,1489,0,Well6
40299,2,Far-red,872,685,844,1489,0,Well6
40299,3,GFP,0,685,844,1489,0,Well6
40299,3,Cy3,48,685,844,1489,0,Well6
40299,3,Far-red,14,685,844,1489,0,Well6
40299,4,GFP,46,685,844,1489,0,Well6
40299,4,Cy3,57,685,844,1489,0,Well6
40299,4,Far-red,16,685,844,1489,0,Well6
40456,1,GFP,110,685,847,1481,0,Well6
40456,1,Cy3,139,685,847,1481,0,Well6
40456,1,Far-red,6,685,847,1481,0,Well6
40456,2,GFP,17470,685,847,1481,0,Well6
40456,2,Cy3,19920,685,847,1481,0,Well6
40456,2,Far-red,373,685,847,1481,0,Well6
40456,3,GFP,39,685,847,1481,0,Well6
40456,3,Cy3,42,685,847,1481,0,Well6
40456,3,Far-red,11,685,847,1481,0,Well6
40456,4,GFP,56,685,847,1481,0,Well6
40456,4,Cy3,52,685,847,1481,0,Well6
40456,4,Far-red,4,685,847,1481,0,Well6
40512,1,GFP,191,685,848,1493,0,Well6
40512,1,Cy3,420,685,848,1493,0,Well6
40512,1,Far-red,700,685,848,1493,0,Well6
40512,2,GFP,0,685,848,1493,0,Well6
40512,2,Cy3,0,685,848,1493,0,Well6
40512,2,Far-red,529,685,848,1493,0,Well6
40512,3,GFP,22,685,848,1493,0,Well6
40512,3,Cy3,45,685,848,1493,0,Well6
40512,3,Far-red,25,685,848,1493,0,Well6
40512,4,GFP,81,685,848,1493,0,Well6
40512,4,Cy3,36,685,848,1493,0,Well6
40512,4,Far-red,39,685,848,1493,0,Well6
40551,1,GFP,93,685,849,1488,0,Well6
40551,1,Cy3,328,685,849,1488,0,Well6
40551,1,Far-red,620,685,849,1488,0,Well6
40551,2,GFP,4980,685,849,1488,0,Well6
40551,2,Cy3,2983,685,849,1488,0,Well6
40551,2,Far-red,223,685,849,1488,0,Well6
40551,3,GFP,41,685,849,1488,0,Well6
40551,3,Cy3,22,685,849,1488,0,Well6
40551,3,Far-red,20,685,849,1488,0,Well6
40551,4,GFP,178,685,849,1488,0,Well6
40551,4,Cy3,41,685,849,1488,0,Well6
40551,4,Far-red,30,685,849,1488,0,Well6
40157,1,GFP,40,686,841,1501,0,Well6
40157,1,Cy3,483,686,841,1501,0,Well6
40157,1,Far-red,706,686,841,1501,0,Well6
40157,2,GFP,12682,686,841,1501,0,Well6
40157,2,Cy3,12078,686,841,1501,0,Well6
40157,2,Far-red,66,686,841,1501,0,Well6
40157,3,GFP,16,686,841,1501,0,Well6
40157,3,Cy3,0,686,841,1501,0,Well6
40157,3,Far-red,12,686,841,1501,0,Well6
40157,4,GFP,27,686,841,1501,0,Well6
40157,4,Cy3,49,686,841,1501,0,Well6
40157,4,Far-red,26,686,841,1501,0,Well6
40158,1,GFP,182,686,841,1504,0,Well6
40158,1,Cy3,377,686,841,1504,0,Well6
40158,1,Far-red,390,686,841,1504,0,Well6
40158,2,GFP,10991,686,841,1504,0,Well6
40158,2,Cy3,12150,686,841,1504,0,Well6
40158,2,Far-red,570,686,841,1504,0,Well6
40158,3,GFP,60,686,841,1504,0,Well6
40158,3,Cy3,18,686,841,1504,0,Well6
40158,3,Far-red,4,686,841,1504,0,Well6
40158,4,GFP,86,686,841,1504,0,Well6
40158,4,Cy3,73,686,841,1504,0,Well6
40158,4,Far-red,46,686,841,1504,0,Well6
40398,1,GFP,428,686,846,1499,0,Well6
40398,1,Cy3,816,686,846,1499,0,Well6
40398,1,Far-red,1492,686,846,1499,0,Well6
40398,2,GFP,12585,686,846,1499,0,Well6
40398,2,Cy3,13927,686,846,1499,0,Well6
40398,2,Far-red,880,686,846,1499,0,Well6
40398,3,GFP,368,686,846,1499,0,Well6
40398,3,Cy3,311,686,846,1499,0,Well6
40398,3,Far-red,63,686,846,1499,0,Well6
40398,4,GFP,73,686,846,1499,0,Well6
40398,4,Cy3,75,686,846,1499,0,Well6
40398,4,Far-red,52,686,846,1499,0,Well6
40399,1,GFP,128,686,846,1505,0,Well6
40399,1,Cy3,548,686,846,1505,0,Well6
