read,cycle,cell,i,j,tile,well,channel,intensity
26416,2,470,559,824,0,Well6,Cy3,882
26416,3,470,559,824,0,Well6,Cy3,1
26416,4,470,559,824,0,Well6,Cy3,0
25988,1,471,550,1489,0,Well6,Cy3,1
25988,2,471,550,1489,0,Well6,Cy3,54
25988,3,471,550,1489,0,Well6,Cy3,0
25988,4,471,550,1489,0,Well6,Cy3,0
26180,1,471,554,1484,0,Well6,Cy3,1
26180,2,471,554,1484,0,Well6,Cy3,72
26180,3,471,554,1484,0,Well6,Cy3,0
26180,4,471,554,1484,0,Well6,Cy3,0
26380,1,471,558,1479,0,Well6,Cy3,-2
26380,2,471,558,1479,0,Well6,Cy3,1083
26380,3,471,558,1479,0,Well6,Cy3,0
26380,4,471,558,1479,0,Well6,Cy3,0
26051,1,472,552,138,0,Well6,Cy3,-13
26051,2,472,552,138,0,Well6,Cy3,874
26051,3,472,552,138,0,Well6,Cy3,0
26051,4,472,552,138,0,Well6,Cy3,0
26152,1,472,554,125,0,Well6,Cy3,0
26152,2,472,554,125,0,Well6,Cy3,6
26152,3,472,554,125,0,Well6,Cy3,0
26152,4,472,554,125,0,Well6,Cy3,0
26251,1,472,556,133,0,Well6,Cy3,-14
26251,2,472,556,133,0,Well6,Cy3,245
26251,3,472,556,133,0,Well6,Cy3,2
26251,4,472,556,133,0,Well6,Cy3,12
26300,1,472,557,126,0,Well6,Cy3,15
26300,2,472,557,126,0,Well6,Cy3,4
26300,3,472,557,126,0,Well6,Cy3,0
26300,4,472,557,126,0,Well6,Cy3,-1
26397,1,472,559,131,0,Well6,Cy3,-1
26397,2,472,559,131,0,Well6,Cy3,372
26397,3,472,559,131,0,Well6,Cy3,0
26397,4,472,559,131,0,Well6,Cy3,7
26398,1,472,559,138,0,Well6,Cy3,1
26398,2,472,559,138,0,Well6,Cy3,902
26398,3,472,559,138,0,Well6,Cy3,1
26398,4,472,559,138,0,Well6,Cy3,3
26593,1,472,563,131,0,Well6,Cy3,3
26593,2,472,563,131,0,Well6,Cy3,484
26593,3,472,563,131,0,Well6,Cy3,0
26593,4,472,563,131,0,Well6,Cy3,5
26012,1,473,551,574,0,Well6,Cy3,0
26012,2,473,551,574,0,Well6,Cy3,109
26012,3,473,551,574,0,Well6,Cy3,8
26012,4,473,551,574,0,Well6,Cy3,0
26087,1,474,552,1502,0,Well6,Cy3,-1
26087,2,474,552,1502,0,Well6,Cy3,582
26087,3,474,552,1502,0,Well6,Cy3,1
26087,4,474,552,1502,0,Well6,Cy3,1
26382,1,474,558,1499,0,Well6,Cy3,-6
26382,2,474,558,1499,0,Well6,Cy3,661
26382,3,474,558,1499,0,Well6,Cy3,0
26382,4,474,558,1499,0,Well6,Cy3,-1
26486,1,474,560,1506,0,Well6,Cy3,0
26486,2,474,560,1506,0,Well6,Cy3,-6
26486,3,474,560,1506,0,Well6,Cy3,3
26486,4,474,560,1506,0,Well6,Cy3,0
26709,1,474,565,1501,0,Well6,Cy3,0
26709,2,474,565,1501,0,Well6,Cy3,14
26709,3,474,565,1501,0,Well6,Cy3,3
26709,4,474,565,1501,0,Well6,Cy3,0
26258,1,475,556,467,0,Well6,Cy3,0
26258,2,475,556,467,0,Well6,Cy3,571
26258,3,475,556,467,0,Well6,Cy3,1
26258,4,475,556,467,0,Well6,Cy3,-2
26358,1,475,558,464,0,Well6,Cy3,-1
26358,2,475,558,464,0,Well6,Cy3,533
26358,3,475,558,464,0,Well6,Cy3,1
26358,4,475,558,464,0,Well6,Cy3,-2
26508,1,475,561,470,0,Well6,Cy3,-1
26508,2,475,561,470,0,Well6,Cy3,645
26508,3,475,561,470,0,Well6,Cy3,0
26508,4,475,561,470,0,Well6,Cy3,13
26648,1,475,564,458,0,Well6,Cy3,5
26648,2,475,564,458,0,Well6,Cy3,655
26648,3,475,564,458,0,Well6,Cy3,1
26648,4,475,564,458,0,Well6,Cy3,0
26735,1,475,566,461,0,Well6,Cy3,8
26735,2,475,566,461,0,Well6,Cy3,737
26735,3,475,566,461,0,Well6,Cy3,1
26735,4,475,566,461,0,Well6,Cy3,-4
26408,1,476,559,477,0,Well6,Cy3,3
26408,2,476,559,477,0,Well6,Cy3,578
26408,3,476,559,477,0,Well6,Cy3,0
26408,4,476,559,477,0,Well6,Cy3,0
26463,1,476,560,483,0,Well6,Cy3,7
26463,2,476,560,483,0,Well6,Cy3,1052
26463,3,476,560,483,0,Well6,Cy3,1
26463,4,476,560,483,0,Well6,Cy3,-1
26551,1,476,562,479,0,Well6,Cy3,-1
26551,2,476,562,479,0,Well6,Cy3,609
26551,3,476,562,479,0,Well6,Cy3,0
26551,4,476,562,479,0,Well6,Cy3,0
26649,1,476,564,472,0,Well6,Cy3,0
26649,2,476,564,472,0,Well6,Cy3,481
26649,3,476,564,472,0,Well6,Cy3,0
26649,4,476,564,472,0,Well6,Cy3,-2
26884,1,476,569,474,0,Well6,Cy3,2
26884,2,476,569,474,0,Well6,Cy3,0
26884,3,476,569,474,0,Well6,Cy3,0
26884,4,476,569,474,0,Well6,Cy3,2
26885,1,476,569,479,0,Well6,Cy3,-4
26885,2,476,569,479,0,Well6,Cy3,543
26885,3,476,569,479,0,Well6,Cy3,2
26885,4,476,569,479,0,Well6,Cy3,0
26552,1,477,562,561,0,Well6,Cy3,1
26552,2,477,562,561,0,Well6,Cy3,55
26552,3,477,562,561,0,Well6,Cy3,1
26552,4,477,562,561,0,Well6,Cy3,0
26553,1,477,562,564,0,Well6,Cy3,2
26553,2,477,562,564,0,Well6,Cy3,39
26553,3,477,562,564,0,Well6,Cy3,0
26553,4,477,562,564,0,Well6,Cy3,0
26441,1,478,559,1463,0,Well6,Cy3,0
26441,2,478,559,1463,0,Well6,Cy3,-1
26441,3,478,559,1463,0,Well6,Cy3,0
26441,4,478,559,1463,0,Well6,Cy3,1
26526,1,478,561,1453,0,Well6,Cy3,0
26526,2,478,561,1453,0,Well6,Cy3,-4
26526,3,478,561,1453,0,Well6,Cy3,2
26526,4,478,561,1453,0,Well6,Cy3,0
26708,1,478,565,1459,0,Well6,Cy3,0
26708,2,478,565,1459,0,Well6,Cy3,1118
26708,3,478,565,1459,0,Well6,Cy3,1
26708,4,478,565,1459,0,Well6,Cy3,1
26365,1,479,558,837,0,Well6,Cy3,-2
26365,2,479,558,837,0,Well6,Cy3,117
26365,3,479,558,837,0,Well6,Cy3,1
26365,4,479,558,837,0,Well6,Cy3,1
26366,1,479,558,844,0,Well6,Cy3,2
26366,2,479,558,844,0,Well6,Cy3,59
26366,3,479,558,844,0,Well6,Cy3,0
26366,4,479,558,844,0,Well6,Cy3,1
26515,1,479,561,833,0,Well6,Cy3,3
26515,2,479,561,833,0,Well6,Cy3,15
26515,3,479,561,833,0,Well6,Cy3,2
26515,4,479,561,833,0,Well6,Cy3,-1
26561,1,479,562,847,0,Well6,Cy3,10
26561,2,479,562,847,0,Well6,Cy3,358
26561,3,479,562,847,0,Well6,Cy3,0
26561,4,479,562,847,0,Well6,Cy3,0
26612,1,479,563,839,0,Well6,Cy3,13
26612,2,479,563,839,0,Well6,Cy3,732
26612,3,479,563,839,0,Well6,Cy3,0
26612,4,479,563,839,0,Well6,Cy3,1
26977,1,479,571,842,0,Well6,Cy3,10
26977,2,479,571,842,0,Well6,Cy3,0
26977,3,479,571,842,0,Well6,Cy3,5
26977,4,479,571,842,0,Well6,Cy3,4
26746,1,480,566,866,0,Well6,Cy3,-3
26746,2,480,566,866,0,Well6,Cy3,63
26746,3,480,566,866,0,Well6,Cy3,3
26746,4,480,566,866,0,Well6,Cy3,0
26978,1,480,571,866,0,Well6,Cy3,0
26978,2,480,571,866,0,Well6,Cy3,1176
26978,3,480,571,866,0,Well6,Cy3,0
26978,4,480,571,866,0,Well6,Cy3,0
27171,1,480,575,870,0,Well6,Cy3,1
27171,2,480,575,870,0,Well6,Cy3,-8
27171,3,480,575,870,0,Well6,Cy3,1
27171,4,480,575,870,0,Well6,Cy3,-1
27372,1,480,579,868,0,Well6,Cy3,0
27372,2,480,579,868,0,Well6,Cy3,2
27372,3,480,579,868,0,Well6,Cy3,0
27372,4,480,579,868,0,Well6,Cy3,3
26641,1,481,563,2039,0,Well6,Cy3,1
26641,2,481,563,2039,0,Well6,Cy3,54
26641,3,481,563,2039,0,Well6,Cy3,2
26641,4,481,563,2039,0,Well6,Cy3,0
26935,1,482,570,692,0,Well6,Cy3,2
26935,2,482,570,692,0,Well6,Cy3,913
26935,3,482,570,692,0,Well6,Cy3,0
26935,4,482,570,692,0,Well6,Cy3,0
26839,1,483,568,886,0,Well6,Cy3,2
26839,2,483,568,886,0,Well6,Cy3,776
26839,3,483,568,886,0,Well6,Cy3,1
26839,4,483,568,886,0,Well6,Cy3,0
27017,1,483,572,880,0,Well6,Cy3,-1
27017,2,483,572,880,0,Well6,Cy3,643
27017,3,483,572,880,0,Well6,Cy3,0
27017,4,483,572,880,0,Well6,Cy3,1
27223,1,483,576,879,0,Well6,Cy3,-1
27223,2,483,576,879,0,Well6,Cy3,624
27223,3,483,576,879,0,Well6,Cy3,3
27223,4,483,576,879,0,Well6,Cy3,2
27224,1,483,576,885,0,Well6,Cy3,2
27224,2,483,576,885,0,Well6,Cy3,598
27224,3,483,576,885,0,Well6,Cy3,2
27224,4,483,576,885,0,Well6,Cy3,1
26966,1,484,571,401,0,Well6,Cy3,-1
26966,2,484,571,401,0,Well6,Cy3,0
26966,3,484,571,401,0,Well6,Cy3,0
26966,4,484,571,401,0,Well6,Cy3,0
27008,1,484,572,392,0,Well6,Cy3,-4
27008,2,484,572,392,0,Well6,Cy3,99
27008,3,484,572,392,0,Well6,Cy3,-1
27008,4,484,572,392,0,Well6,Cy3,0
27009,1,484,572,396,0,Well6,Cy3,2
27009,2,484,572,396,0,Well6,Cy3,0
27009,3,484,572,396,0,Well6,Cy3,-1
27009,4,484,572,396,0,Well6,Cy3,0
27262,1,484,577,398,0,Well6,Cy3,2
27262,2,484,577,398,0,Well6,Cy3,1
27262,3,484,577,398,0,Well6,Cy3,0
27262,4,484,577,398,0,Well6,Cy3,0
27310,1,484,578,391,0,Well6,Cy3,0
27310,2,484,578,391,0,Well6,Cy3,2
27310,3,484,578,391,0,Well6,Cy3,0
27310,4,484,578,391,0,Well6,Cy3,2
27507,1,484,582,394,0,Well6,Cy3,1
27507,2,484,582,394,0,Well6,Cy3,0
27507,3,484,582,394,0,Well6,Cy3,0
27507,4,484,582,394,0,Well6,Cy3,0
26882,1,485,569,413,0,Well6,Cy3,2
26882,2,485,569,413,0,Well6,Cy3,14
26882,3,485,569,413,0,Well6,Cy3,1
26882,4,485,569,413,0,Well6,Cy3,1
26924,1,485,570,424,0,Well6,Cy3,0
26924,2,485,570,424,0,Well6,Cy3,0
26924,3,485,570,424,0,Well6,Cy3,0
26924,4,485,570,424,0,Well6,Cy3,0
26967,1,485,571,418,0,Well6,Cy3,2
26967,2,485,571,418,0,Well6,Cy3,0
26967,3,485,571,418,0,Well6,Cy3,0
26967,4,485,571,418,0,Well6,Cy3,1
27263,1,485,577,412,0,Well6,Cy3,2
27263,2,485,577,412,0,Well6,Cy3,19
27263,3,485,577,412,0,Well6,Cy3,0
27263,4,485,577,412,0,Well6,Cy3,0
27311,1,485,578,423,0,Well6,Cy3,1
27311,2,485,578,423,0,Well6,Cy3,19
27311,3,485,578,423,0,Well6,Cy3,-1
27311,4,485,578,423,0,Well6,Cy3,7
27406,1,485,580,416,0,Well6,Cy3,0
27406,2,485,580,416,0,Well6,Cy3,0
27406,3,485,580,416,0,Well6,Cy3,0
27406,4,485,580,416,0,Well6,Cy3,5
26968,1,486,571,533,0,Well6,Cy3,7
26968,2,486,571,533,0,Well6,Cy3,-7
26968,3,486,571,533,0,Well6,Cy3,0
26968,4,486,571,533,0,Well6,Cy3,0
27012,1,486,572,541,0,Well6,Cy3,1
27012,2,486,572,541,0,Well6,Cy3,596
27012,3,486,572,541,0,Well6,Cy3,0
27012,4,486,572,541,0,Well6,Cy3,1
27161,1,486,575,543,0,Well6,Cy3,5
27161,2,486,575,543,0,Well6,Cy3,600
27161,3,486,575,543,0,Well6,Cy3,0
27161,4,486,575,543,0,Well6,Cy3,4
27212,1,486,576,533,0,Well6,Cy3,2
27212,2,486,576,533,0,Well6,Cy3,36
27212,3,486,576,533,0,Well6,Cy3,0
27212,4,486,576,533,0,Well6,Cy3,0
27267,1,486,577,539,0,Well6,Cy3,0
27267,2,486,577,539,0,Well6,Cy3,489
27267,3,486,577,539,0,Well6,Cy3,0
27267,4,486,577,539,0,Well6,Cy3,0
26829,1,487,568,703,0,Well6,Cy3,0
26829,2,487,568,703,0,Well6,Cy3,57
26829,3,487,568,703,0,Well6,Cy3,2
26829,4,487,568,703,0,Well6,Cy3,0
26837,1,488,568,855,0,Well6,Cy3,8
26837,2,488,568,855,0,Well6,Cy3,-2
26837,3,488,568,855,0,Well6,Cy3,1
26837,4,488,568,855,0,Well6,Cy3,-1
26939,1,488,570,848,0,Well6,Cy3,4
26939,2,488,570,848,0,Well6,Cy3,-14
26939,3,488,570,848,0,Well6,Cy3,1
26939,4,488,570,848,0,Well6,Cy3,0
27068,1,488,573,847,0,Well6,Cy3,0
27068,2,488,573,847,0,Well6,Cy3,34
27068,3,488,573,847,0,Well6,Cy3,-1
27068,4,488,573,847,0,Well6,Cy3,0
27222,1,488,576,853,0,Well6,Cy3,1
27222,2,488,576,853,0,Well6,Cy3,584
27222,3,488,576,853,0,Well6,Cy3,0
27222,4,488,576,853,0,Well6,Cy3,0
27319,1,488,578,848,0,Well6,Cy3,12
27319,2,488,578,848,0,Well6,Cy3,976
27319,3,488,578,848,0,Well6,Cy3,3
27319,4,488,578,848,0,Well6,Cy3,0
27571,1,488,583,855,0,Well6,Cy3,-12
27571,2,488,583,855,0,Well6,Cy3,777
27571,3,488,583,855,0,Well6,Cy3,1
27571,4,488,583,855,0,Well6,Cy3,1
26844,1,489,568,1083,0,Well6,Cy3,2
26844,2,489,568,1083,0,Well6,Cy3,107
26844,3,489,568,1083,0,Well6,Cy3,0
26844,4,489,568,1083,0,Well6,Cy3,0
26897,1,490,569,1274,0,Well6,Cy3,1
26897,2,490,569,1274,0,Well6,Cy3,0
26897,3,490,569,1274,0,Well6,Cy3,0
26897,4,490,569,1274,0,Well6,Cy3,0
27030,1,490,572,1281,0,Well6,Cy3,0
27030,2,490,572,1281,0,Well6,Cy3,2
27030,3,490,572,1281,0,Well6,Cy3,1
27030,4,490,572,1281,0,Well6,Cy3,1
27081,1,490,573,1277,0,Well6,Cy3,1
27081,2,490,573,1277,0,Well6,Cy3,11
27081,3,490,573,1277,0,Well6,Cy3,0
27081,4,490,573,1277,0,Well6,Cy3,-1
27331,1,490,578,1281,0,Well6,Cy3,0
27331,2,490,578,1281,0,Well6,Cy3,0
27331,3,490,578,1281,0,Well6,Cy3,0
27331,4,490,578,1281,0,Well6,Cy3,3
27034,1,491,572,1484,0,Well6,Cy3,-3
27034,2,491,572,1484,0,Well6,Cy3,682
27034,3,491,572,1484,0,Well6,Cy3,0
27034,4,491,572,1484,0,Well6,Cy3,32
27130,1,491,574,1477,0,Well6,Cy3,0
27130,2,491,574,1477,0,Well6,Cy3,719
27130,3,491,574,1477,0,Well6,Cy3,0
27130,4,491,574,1477,0,Well6,Cy3,-1
27131,1,491,574,1492,0,Well6,Cy3,0
27131,2,491,574,1492,0,Well6,Cy3,-7
27131,3,491,574,1492,0,Well6,Cy3,1
27131,4,491,574,1492,0,Well6,Cy3,0
27288,1,492,577,1454,0,Well6,Cy3,5
27288,2,492,577,1454,0,Well6,Cy3,927
27288,3,492,577,1454,0,Well6,Cy3,0
27288,4,492,577,1454,0,Well6,Cy3,-1
27336,1,492,578,1448,0,Well6,Cy3,0
27336,2,492,578,1448,0,Well6,Cy3,112
27336,3,492,578,1448,0,Well6,Cy3,0
27336,4,492,578,1448,0,Well6,Cy3,-1
27043,1,493,572,1805,0,Well6,Cy3,3
27043,2,493,572,1805,0,Well6,Cy3,517
27043,3,493,572,1805,0,Well6,Cy3,2
27043,4,493,572,1805,0,Well6,Cy3,0
27096,1,493,573,1797,0,Well6,Cy3,-27
27096,2,493,573,1797,0,Well6,Cy3,477
27096,3,493,573,1797,0,Well6,Cy3,-1
27096,4,493,573,1797,0,Well6,Cy3,0
27246,1,493,576,1796,0,Well6,Cy3,2
27246,2,493,576,1796,0,Well6,Cy3,424
27246,3,493,576,1796,0,Well6,Cy3,2
27246,4,493,576,1796,0,Well6,Cy3,0
27446,1,493,580,1801,0,Well6,Cy3,3
27446,2,493,580,1801,0,Well6,Cy3,574
27446,3,493,580,1801,0,Well6,Cy3,0
27446,4,493,580,1801,0,Well6,Cy3,0
27640,1,493,584,1797,0,Well6,Cy3,0
27640,2,493,584,1797,0,Well6,Cy3,504
27640,3,493,584,1797,0,Well6,Cy3,0
27640,4,493,584,1797,0,Well6,Cy3,0
27004,1,494,572,175,0,Well6,Cy3,0
27004,2,494,572,175,0,Well6,Cy3,586
27004,3,494,572,175,0,Well6,Cy3,1
27004,4,494,572,175,0,Well6,Cy3,-2
27057,1,494,573,170,0,Well6,Cy3,2
27057,2,494,573,170,0,Well6,Cy3,550
27057,3,494,573,170,0,Well6,Cy3,1
27057,4,494,573,170,0,Well6,Cy3,0
27201,1,494,576,169,0,Well6,Cy3,-4
27201,2,494,576,169,0,Well6,Cy3,532
27201,3,494,576,169,0,Well6,Cy3,-13
27201,4,494,576,169,0,Well6,Cy3,0
27354,1,494,579,169,0,Well6,Cy3,0
27354,2,494,579,169,0,Well6,Cy3,563
27354,3,494,579,169,0,Well6,Cy3,2
27354,4,494,579,169,0,Well6,Cy3,-1
27355,1,494,579,177,0,Well6,Cy3,1
27355,2,494,579,177,0,Well6,Cy3,504
27355,3,494,579,177,0,Well6,Cy3,0
27355,4,494,579,177,0,Well6,Cy3,0
27456,1,494,581,174,0,Well6,Cy3,4
27456,2,494,581,174,0,Well6,Cy3,540
27456,3,494,581,174,0,Well6,Cy3,0
27456,4,494,581,174,0,Well6,Cy3,0
27688,1,494,586,170,0,Well6,Cy3,-3
27688,2,494,586,170,0,Well6,Cy3,-8
27688,3,494,586,170,0,Well6,Cy3,2
27688,4,494,586,170,0,Well6,Cy3,-1
27160,1,495,575,496,0,Well6,Cy3,0
27160,2,495,575,496,0,Well6,Cy3,8
27160,3,495,575,496,0,Well6,Cy3,-1
27160,4,495,575,496,0,Well6,Cy3,0
27210,1,495,576,490,0,Well6,Cy3,0
27210,2,495,576,490,0,Well6,Cy3,-4
27210,3,495,576,490,0,Well6,Cy3,0
27210,4,495,576,490,0,Well6,Cy3,0
27558,1,495,583,492,0,Well6,Cy3,0
27558,2,495,583,492,0,Well6,Cy3,132
27558,3,495,583,492,0,Well6,Cy3,0
27558,4,495,583,492,0,Well6,Cy3,0
27149,1,496,575,240,0,Well6,Cy3,6
27149,2,496,575,240,0,Well6,Cy3,109
27149,3,496,575,240,0,Well6,Cy3,0
27149,4,496,575,240,0,Well6,Cy3,0
27204,1,496,576,244,0,Well6,Cy3,0
27204,2,496,576,244,0,Well6,Cy3,298
27204,3,496,576,244,0,Well6,Cy3,0
27204,4,496,576,244,0,Well6,Cy3,0
27403,1,496,580,249,0,Well6,Cy3,3
27403,2,496,580,249,0,Well6,Cy3,-3
27403,3,496,580,249,0,Well6,Cy3,-1
27403,4,496,580,249,0,Well6,Cy3,-1
27608,1,496,584,245,0,Well6,Cy3,-1
27608,2,496,584,245,0,Well6,Cy3,-9
27608,3,496,584,245,0,Well6,Cy3,7
27608,4,496,584,245,0,Well6,Cy3,1
27312,1,497,578,450,0,Well6,Cy3,1
27312,2,497,578,450,0,Well6,Cy3,432
27312,3,497,578,450,0,Well6,Cy3,2
27312,4,497,578,450,0,Well6,Cy3,-2
27460,1,497,581,457,0,Well6,Cy3,4
27460,2,497,581,457,0,Well6,Cy3,466
27460,3,497,581,457,0,Well6,Cy3,-1
27460,4,497,581,457,0,Well6,Cy3,2
27511,1,497,582,449,0,Well6,Cy3,1
27511,2,497,582,449,0,Well6,Cy3,543
27511,3,497,582,449,0,Well6,Cy3,0
27511,4,497,582,449,0,Well6,Cy3,0
27698,1,497,586,453,0,Well6,Cy3,0
27698,2,497,586,453,0,Well6,Cy3,570
27698,3,497,586,453,0,Well6,Cy3,0
27698,4,497,586,453,0,Well6,Cy3,2
27217,1,498,576,693,0,Well6,Cy3,5
27217,2,498,576,693,0,Well6,Cy3,40
27217,3,498,576,693,0,Well6,Cy3,0
27217,4,498,576,693,0,Well6,Cy3,1
27214,1,499,576,562,0,Well6,Cy3,17
27214,2,499,576,562,0,Well6,Cy3,649
27214,3,499,576,562,0,Well6,Cy3,0
27214,4,499,576,562,0,Well6,Cy3,0
27268,1,499,577,569,0,Well6,Cy3,1
27268,2,499,577,569,0,Well6,Cy3,749
27268,3,499,577,569,0,Well6,Cy3,0
27268,4,499,577,569,0,Well6,Cy3,0
27806,1,499,588,563,0,Well6,Cy3,0
27806,2,499,588,563,0,Well6,Cy3,72
27806,3,499,588,563,0,Well6,Cy3,1
27806,4,499,588,563,0,Well6,Cy3,0
27807,1,499,588,570,0,Well6,Cy3,-86
27807,2,499,588,570,0,Well6,Cy3,675
27807,3,499,588,570,0,Well6,Cy3,1
27807,4,499,588,570,0,Well6,Cy3,2
27120,1,500,574,811,0,Well6,Cy3,-1
27120,2,500,574,811,0,Well6,Cy3,202
27120,3,500,574,811,0,Well6,Cy3,1
27120,4,500,574,811,0,Well6,Cy3,0
27323,1,501,578,1147,0,Well6,Cy3,0
27323,2,501,578,1147,0,Well6,Cy3,924
27323,3,501,578,1147,0,Well6,Cy3,1
27323,4,501,578,1147,0,Well6,Cy3,0
27529,1,501,582,1144,0,Well6,Cy3,-1
27529,2,501,582,1144,0,Well6,Cy3,-9
27529,3,501,582,1144,0,Well6,Cy3,0
27529,4,501,582,1144,0,Well6,Cy3,0
27630,1,501,584,1149,0,Well6,Cy3,0
27630,2,501,584,1149,0,Well6,Cy3,-9
27630,3,501,584,1149,0,Well6,Cy3,0
27630,4,501,584,1149,0,Well6,Cy3,0
27873,1,501,589,1133,0,Well6,Cy3,0
27873,2,501,589,1133,0,Well6,Cy3,690
27873,3,501,589,1133,0,Well6,Cy3,2
27873,4,501,589,1133,0,Well6,Cy3,1
27929,1,501,590,1137,0,Well6,Cy3,0
27929,2,501,590,1137,0,Well6,Cy3,-16
27929,3,501,590,1137,0,Well6,Cy3,2
27929,4,501,590,1137,0,Well6,Cy3,-1
28021,1,501,592,1141,0,Well6,Cy3,2
28021,2,501,592,1141,0,Well6,Cy3,0
28021,3,501,592,1141,0,Well6,Cy3,0
28021,4,501,592,1141,0,Well6,Cy3,1
28022,1,501,592,1146,0,Well6,Cy3,1
28022,2,501,592,1146,0,Well6,Cy3,1
28022,3,501,592,1146,0,Well6,Cy3,0
28022,4,501,592,1146,0,Well6,Cy3,1
28135,1,501,594,1133,0,Well6,Cy3,-1
28135,2,501,594,1133,0,Well6,Cy3,-6
28135,3,501,594,1133,0,Well6,Cy3,0
28135,4,501,594,1133,0,Well6,Cy3,0
28260,1,501,597,1139,0,Well6,Cy3,2
28260,2,501,597,1139,0,Well6,Cy3,-4
28260,3,501,597,1139,0,Well6,Cy3,-1
28260,4,501,597,1139,0,Well6,Cy3,-1
28261,1,501,597,1144,0,Well6,Cy3,0
28261,2,501,597,1144,0,Well6,Cy3,76
28261,3,501,597,1144,0,Well6,Cy3,0
28261,4,501,597,1144,0,Well6,Cy3,16
28426,1,501,600,1137,0,Well6,Cy3,1
28426,2,501,600,1137,0,Well6,Cy3,0
28426,3,501,600,1137,0,Well6,Cy3,11
28426,4,501,600,1137,0,Well6,Cy3,0
27335,1,502,578,1382,0,Well6,Cy3,-2
27335,2,502,578,1382,0,Well6,Cy3,536
27335,3,502,578,1382,0,Well6,Cy3,1
27335,4,502,578,1382,0,Well6,Cy3,0
27432,1,502,580,1388,0,Well6,Cy3,1
27432,2,502,580,1388,0,Well6,Cy3,-38
27432,3,502,580,1388,0,Well6,Cy3,2
27432,4,502,580,1388,0,Well6,Cy3,0
27533,1,502,582,1383,0,Well6,Cy3,0
27533,2,502,582,1383,0,Well6,Cy3,44
27533,3,502,582,1383,0,Well6,Cy3,0
27533,4,502,582,1383,0,Well6,Cy3,1
27191,1,503,575,1769,0,Well6,Cy3,1
27191,2,503,575,1769,0,Well6,Cy3,20
27191,3,503,575,1769,0,Well6,Cy3,2
27191,4,503,575,1769,0,Well6,Cy3,0
27391,1,503,579,1772,0,Well6,Cy3,-3
27391,2,503,579,1772,0,Well6,Cy3,0
27391,3,503,579,1772,0,Well6,Cy3,1
27391,4,503,579,1772,0,Well6,Cy3,-2
27444,1,503,580,1782,0,Well6,Cy3,0
27444,2,503,580,1782,0,Well6,Cy3,29
27444,3,503,580,1782,0,Well6,Cy3,-1
27444,4,503,580,1782,0,Well6,Cy3,0
27493,1,503,581,1763,0,Well6,Cy3,0
27493,2,503,581,1763,0,Well6,Cy3,26
27493,3,503,581,1763,0,Well6,Cy3,1
27493,4,503,581,1763,0,Well6,Cy3,-1
27590,1,503,583,1768,0,Well6,Cy3,0
27590,2,503,583,1768,0,Well6,Cy3,9
27590,3,503,583,1768,0,Well6,Cy3,0
27590,4,503,583,1768,0,Well6,Cy3,1
27639,1,503,584,1777,0,Well6,Cy3,-1
27639,2,503,584,1777,0,Well6,Cy3,651
27639,3,503,584,1777,0,Well6,Cy3,1
27639,4,503,584,1777,0,Well6,Cy3,1
27839,1,503,588,1770,0,Well6,Cy3,-1
27839,2,503,588,1770,0,Well6,Cy3,-14
27839,3,503,588,1770,0,Well6,Cy3,0
27839,4,503,588,1770,0,Well6,Cy3,2
27890,1,503,589,1785,0,Well6,Cy3,0
27890,2,503,589,1785,0,Well6,Cy3,226
27890,3,503,589,1785,0,Well6,Cy3,1
27890,4,503,589,1785,0,Well6,Cy3,0
27362,1,504,579,468,0,Well6,Cy3,-3
27362,2,504,579,468,0,Well6,Cy3,391
27362,3,504,579,468,0,Well6,Cy3,0
27362,4,504,579,468,0,Well6,Cy3,0
27512,1,504,582,473,0,Well6,Cy3,0
27512,2,504,582,473,0,Well6,Cy3,-1
27512,3,504,582,473,0,Well6,Cy3,2
27512,4,504,582,473,0,Well6,Cy3,0
27651,1,504,585,465,0,Well6,Cy3,3
27651,2,504,585,465,0,Well6,Cy3,-7
27651,3,504,585,465,0,Well6,Cy3,1
27651,4,504,585,465,0,Well6,Cy3,5
27699,1,504,586,473,0,Well6,Cy3,0
27699,2,504,586,473,0,Well6,Cy3,-2
27699,3,504,586,473,0,Well6,Cy3,0
27699,4,504,586,473,0,Well6,Cy3,5
27855,1,504,589,470,0,Well6,Cy3,2
27855,2,504,589,470,0,Well6,Cy3,9
27855,3,504,589,470,0,Well6,Cy3,1
27855,4,504,589,470,0,Well6,Cy3,1
27315,1,505,578,582,0,Well6,Cy3,15
27315,2,505,578,582,0,Well6,Cy3,197
27315,3,505,578,582,0,Well6,Cy3,0
27315,4,505,578,582,0,Well6,Cy3,1
27563,1,505,583,582,0,Well6,Cy3,-1
27563,2,505,583,582,0,Well6,Cy3,-2
27563,3,505,583,582,0,Well6,Cy3,-1
27563,4,505,583,582,0,Well6,Cy3,0
27614,1,505,584,589,0,Well6,Cy3,2
27614,2,505,584,589,0,Well6,Cy3,0
27614,3,505,584,589,0,Well6,Cy3,0
27614,4,505,584,589,0,Well6,Cy3,0
27808,1,505,588,581,0,Well6,Cy3,2
27808,2,505,588,581,0,Well6,Cy3,172
27808,3,505,588,581,0,Well6,Cy3,0
27808,4,505,588,581,0,Well6,Cy3,0
27809,1,505,588,585,0,Well6,Cy3,0
27809,2,505,588,585,0,Well6,Cy3,24
27809,3,505,588,585,0,Well6,Cy3,1
